KJERSTI H. BAEZ
T.G. HENRY JAMES
DAVID BURN
ANGELA BOWERING
THE MAIN STREET PRESS
LORENZO CARCATERRA
PATRICK K. LUZADDER
NORMAN SOLOMON
MARILYN YALOM
RAM DASS
IVAN MORRIS
TOTLINE
J.M. BARRIE
LAURAINE LEBLANC
BARBARA GIBSON
LUISA VERGANI
SID KIRCHHEIMER
SEYMOUR REIT
ALLISON PEARSON
H. MITCHELL CALDWELL
EZRA WHITEMAN
HELEN HULL
SUNSET BOOKS
DONNA SCHAFF
JANE MENDELSOHN
ERIC GARCIA
TERRI WINDLING
CARINA VON ENZENBERG
MUHSIN MAHDI
RICHARD O. BOYER
JIM RAZZI
PAULA D'ARCY
HOLLY THOMPSON
ELLEN GOODMAN
SAPPHIRE
ANTONIA VAN DER MEER
J. R. PARRISH
SHERRY SONTAG
SIDNEY SHELDON
CYNTHIA HEIMEL
LISA GRUNWALD
SARAH FOX-DAVIES
CHRIS VAN ALLSBURG
MATT BRIGGS
JUNKO MIZUNO
KURT WAGENSEIL
BITTINGER
MARLO THOMAS
CAROLINE B COONEY
LYNDON HARDY
CHILDREN'S DOVER THRIFT
PATRICK K. O'DONNELL
CHRISTOPH HEIN
MARGARET WEIS
URSULA K. LEGUIN
ROSE G. MANDELSBERG
SUZETTE HADEN ELGIN
BRENDA JACKSON
MICHAEL SCOTT ROHAN
JANE RESH THOMAS
KIRILL BULYCHEV
GAELEN FOLEY
KATHRYN PETRAS
ROBERT LIEBERMAN
HAL NIEDZVIECKI
JANE GOLDMAN
NORTHAM ANDERSON
CHARLES SHAW
ROBYN DONALD
SHAN SA
JACK; HANSEN
TODD LIGHTY
COLLEEN L. REECE
JON SPOELSTRA
SARTON MAY
DAVE PELZER
RUDOLF HERMSTEIN
CHARLES MACKAY
LINDA SANDIFER
DAVID GREENE
KATHERINE SPENCER
MARY MURRAY DELANEY
IMRAAN COOVADIA
JANE NORAIKA
CINDY
LOUISE MAUDE
POPPY Z. BRITE
NAPOLEON  A. CHAGNON
DON PASSMAN
DARIN STRAUSS
CAROL BECKWITH
KEVIN CROSSLEY-HOLLAND
RICHARD GOLDSTEIN
ROBERT PIRSIG
WALTER
MCBAIN
MICHAEL VINER
JAMES G. NOURSE
SUSAN ALLEN TOTH
JOE JACKSON
ROBERT BOSWELL
DAVID GERROLD
MIRA KIRSHENBAUM
A. GROVE DAY
GARFIELD REEV
NATHANIEL BENCHLEY
IRENE HUNT
WYNEMA MCGOWAN
ROBERT STOREY
LEON URIS
WAYSON CHOY
BISHOP FULTON SHEEN
KEN DUNCAN
MICHAEL LARVEY
HANS WILHELM
PAUL JOFFE
CHARI SUE
BARBARA BERGMAN
DIANE ACKERMAN
SANDRA BROWN
MICHAEL BAYER
ROBERT HENDRICKSON
ROBERT K. JOHNSTON
SARAH STROHMEYER
SCOTT MORSE
EROS KEITH
 JONI EARECKSON ESTES
NORMAN MACLEAN
EINAR HAUGEN
HUBERT SCHUMANN
EDGAR PARIN D'AULAIRE
BEARDSTOWN LADIES INVESTMENT CLUB
ROGER LOVE
JOHN A. TRACY CPA
ANDREW MATZNER
CHAIM POTOK
ALBERT UDERZO
MARGARET GUENTHER
SUZANNE FINNAMORE
PIERRE DESPROGES
CRAIG MCCRACKEN
A.M. HOMES
PATRICIA GARDNER EVANS
SIGRID UNDSET
DR. GENE BREWER
JOYCE C. OATES
DAVE BOWLER
BARBARA LINNER
VELMA BARFIELD
IRENE RUMLER
DOROTHY KUNHARDT
CHARLES LEWIS
CLAIRE COOK
JOAN WOLF
MARCIA WILLIAMS
ALAN JACOBSON
RICHARD ROHMER
ANDREA IMMER
RICHARD SULLIVAN
G. SE BRIEM
TIM BASCOM
HARPO MARX
JANICE PENNINGTON
BILL PRONZINI
KATHLEEN O'BRIEN
PETER JENNINGS
ANNIE HAWES
JANE JUSKA
PAULA MARANTZ COHEN
CHARLES OSBORNE
LOU JANE TEMPLE
ELLYN SATTER
JOANNE GREENBERG
DONALD B. GIBSON
ALEX LOWY
SARK
JOHN LEGUIZAMO
D. C. BROD
JOHN BERRYMAN
LOU ANN WALKER
HELEN OXENBURY
LAURA MILLER
PATRICE MATTELON
ADOLFO PEREZ ESQUIVEL
HOZY ROSSI
ALEXANDRE DUMAS PÃ..RE
DAVID CONWAY
SUSAN CARROLL
CORY DOCTOROW
THE BATHROOM READERS' HYSTERICAL SOCIETY
LUCINDA LIDELL
TERESA MEDEIROS
JENNY DAVIDSON
JOHN DORFMAN
THEODORE MENTEN
HENRY COLLINS
HERNANDO DE SOTO
HAROLD L BUSSELL
RICHARD MATHESON
HSU HUI-CHIH
NO AUTHOR
CLAUDIA KALSCHEUER
ALLEN WEINSTEIN
PAUL MCGUIRE
KAORI YUKI
CEES NOOTEBOOM
JULIET BAWDEN
SUZANNE HAVALA
SARAH DELANY
DAVID HOPKINS
KUNSTMUSEUM BASEL
RICHARD MASON
LEE J. PAINTER
CLEMENT
JIM FERGUS
PETER BERLING
JAMES BAEN
ANDREA CAGAN
ANN GOETHE
JANET SCOTT BATCHLER
KARIN WUERTZ-SCHAEFER
DIAMOND STUDIO
FERDINANDO CAMON
SALVATORE R.A.
MICHAEL COVINO
KEN GRIMWOOD
JULIE SMITH
PAUL M. ANGLE
RAYMOND QUENEAU
STEWART AND SALLY WALTON
JOSEPHINE HART
RUTH WHITE
S. BLACK
STEPHEN GAZI
ANTHONY LANE
SUE BISHOP
ANGELIKA NAUJOKAT
DR. JAMES DOBSON
ELEANOR BURNS
WRATH JAMES WHITE
CATHERINE JONES
CAMERON WEST
JIM DAVIS
PAUL KEMPRECOS
JOHN EIDINOW
BETH KRUSH
JAN BRETT
KIM LA FAVE
SHARLEEN COLLICOTT
MANUEL PUIG
EVA CLIF
MICHELLE STACEY
CATHY THACKER
KARA LIM
RICHARD L. POLESE
ALAN DURBAND
ANDREWS
JOHN TENNIEL
DARIAN NORTH
DEANA JAMES
GWYNNE FORSTER
JOYCE AIKEN
KAREN V. KUKIL
HOLGER FOCK
MARINA ENDICOTT
STEPHANIE BARRON
RALPH MANHEIM
WELDON A. MCDOUGAL III
PATRICK BENSON
KATE WHITE
FRANCESCA LIA BLOCK
MARK J. COHEN
NANCY KRULIK
JAMES CARROLL
NELLE MCFATHER
DORIS ELAINE SAUTER
TIM DORSEY
RENE E'CH
CYNTHIA ALVAREZ
WARRE MURPHY
CHRISTINE NIVEN
V. THOMAS
FREDERICK J. MOODY
CARRIE A. BEBRIS
IAN GIBSON
GEOFFREY CHAUCER - EDITED BY A. C. CAWLEY
MORRIE SCHWARTZ
ERNEST H. SHEPARD
SHERRY GARLAND
TERRIS MCMAHAN GRIMES
SARAH DUCHESS OF YORK
KEVIN ZRALY
ROBERT BRAMSON
A.E.W. MASON
TAGREID ABU-HASSABO
JUDY MERCER
JEREMIAH HEALY
CROSLAND BROWN
GLORIA MURPHY
SYLVAN BARNET
LYNN FLEWELLING
BRIAN L. WEISS
ALI SMITH
CRAIG PEARCE
LIZ HERON
CAROL RYRIE BRINK
JEAN-MARIE GUSTAVE LE CLÉZIO
JACQUELINE WINSPEAR
CHARLES S. DANE
WALKER PERCY
EVAN INNES
KINKY FRIEDMAN
SUSAN H OKEEFE
BOTHO STRAUSS
BI
MAYO CLINIC
SARAH JAMES
PHILIPP RIPPEL
ANGEL PINO
PATRICK SAMWAY
B. B. HILLER
CINDY WALKER
WALTER SCHAFARSCHIK
HICKM
ALICE VAARA
ANN HODGMAN
WILHELM GRIMM
CHRISTOPH RANSMAYR
ROBERT MERLE
 JR. PUTNAM
WILLIAM OLAF STAPLEDON
JOHN DOWDEE
CYNTHIA HEALD
VICKI ROBIN
DAVID SHIBLEY
RAYMOND LAMONT-BROWN
MEOW TZU
AMELIE FRIED
THRITY UMRIGAR
EMMANUÈLE BERNHEIM
AR
MARCIA ROCK
VLADIMIR CHERNOZEMSKY
ANDY ROONEY
JOHANN WYSS
MARINA ZWETAJEWA
ERIC HILL
JAMES E. KLOETZEL
PAULINE BROWN
JOAN LEWIS
ADELE GRIFFIN
GWEN HUNTER
MARY-KATE &AMP; ASHLEY OLSEN
ELLEN R. SASAHARA
WILLA SIBERT CATHER
GEORGE MACKAY BROWN
CYD MOORE
J. P. MCCARTHY
FREDDIE NORTH
RICK CARSON
BEN DIMAGMALIW
JEFF STONE
MARTHA VANCEBURG
SHANNON LEWIS
DONNA JO NAPOLI
THOMAS ROCKWELL
H LEIGHTON STEWARD
KARLEEN BRADFORD
BELLOW
APOLO  ANTON OHNO
P.D. JAMES
MIRIAM SOKOL
KEN WILBER
LINDA HALLAM
N. GAIMAN
K. RYAN
PATRICIA BEATTY
TRISHA RAFFERTY
FREDERICK G. DILLEN
ALICE MUNRO
JOE DEVER
RUDIGER VOIGT
JHUMPA LAHIRI
PETER ACKROYD
JON BELLINI
BRYAN CHOLFIN
ELYSE GUTTENBERG
PAMELA BAUER
GEOFFREY CAINE
BIRGIT H. HÖLSCHER
MARIO DE CARVALHO
LAVYRLE SPENCER
GERALDINE THORSTEN
HEATHER MERCER
MICHELLE MCKINNEY HAMMOND
STUART DAVID
DANIEL T. JONES
ROBERT BROWNING
PHILIP REEVE
STELLA BAGWELL
HUSTON SMITH
DAVID HOCKNEY
ELLEN FEIN
KENNETH C. DAVIS
CHARLES W. SWEENEY
WHITLEY STRIEBER
MARTIN WALSER
MEGAN BROWNLEY
ALISA; HARRAR
NAYLOR
JANET BUKOVINSKY TEACHER
STEVE BRUST
LINDA FRANCIS LEE
OLIVIA JUDSON
JANE GRAVES
ALAN J. SHALLECK
JOHN GRAY
ABBAS MILANI
ROBERTSON DAVIES
WALTER TEVIS
LAUREL TRIVELPIECE
JIM SHEPARD
ROSALIND CHARLESWORTH
LES RHODES
DR. CHRIS ANDREWS
BRAD DENSMORE
GRAHAM CHESTER
MATTHEW RESTALL
MIKE WILKINS
JULIE HECHT
NILO CRUZ
STEPHEN GLASS
HENRY PETROSKI
ROGER PEARSON
SUSAN FOX
KEITH RIDGWAY
MICHAEL SADLEIR
RICHARD STARK
BRENDA MANN
JORDAN S.; GORDON
JON CHANDLER
VICTOR H. MAIR
WILLIAM DESMOND
CHARLES KING
MAGGIE ALDERSON
TED L. NANCY
BORIS VIAN
DEBORAH FORD
KARIN MCQUILLAN
VACLAV HAVEL
GIOCONDA BELLI
FRANCIS
D.G. HESSAYON
ERIC LUSTBADER
NICOLE BLACKMAN
ANTHONY HEALD
BOSTON TERAN
ELISE TITLE
ELLEN ROGERS
KETZ PAJEON
BEBE FAAS RICE
TOMOKO TANIGUCHI
JULIA M. PITKIN
BARCLAY
ROCHELLE MORTON
C.K. STEAD
SHIRLEY LORD
PETER ISRAEL
RONNIE W. FLOYD
CARIN RAFFERTY
JOAN SMITH
LAURICE ELEHWANY
LAURIE GRAFF
PAUL DICKSON
SUZANNE FALTER-BARNS
PATRICIA TICHENOR WESTFALL
ELIZABETH LEVY
DUKE
PETER LOUREKAS
WERNER PETERICH
LOUIS PERGAUD
KLAUS S
JULIA PHILLIPS
STEPHEN HORN
MARYJANICE DAVIDSON
RICHARD T. BURROWS
MICHAEL KOSELER
BRINDLEY LOUISE
PETER V. RABINS
RIA FEHLAU
PARKER C. HINTER
BRUCE BROOKS
STEFANIE KUHN-WERNER
ANGELA MACKAIL THIRKELL
CATHAL POIRTEIR
HENRIK DRESCHER
EMMA GOLDRICK
AMY GOLDMAN KOSS
LAWRENCE J. MAGID
RUSSELL MUNSON
PHIL GEORGEFF
C. J. CARMICHAEL
JESSICA MACBETH
RICHARD SMITH
NICCOLO MACHIAVELLI
ANGELA ELWELL HUNT
HARVEY DIAMOND
SAL MURDOCCA
TERI SEIDMAN
VIOLET JESSOP
BRIAN TRACY
DOWNING
JUDITH TARR
DONALD E. MCQUINN
ELMORE LEONARD
PAULA FOX
GINNA GRAY
DEBORAH CHESTER
SIMON SCHAMA
ELAINE COFFMAN
JAMES BEARD
HELEN CHAPPELL
WALTER MOERS
HENRI J. M. NOUWEN
JOHN BELLAIRS
ROBERT S. ROOT-BERNSTEIN
NACHUM DERSHOWITZ
WILLIAM SH
HILDA STAHL
JOAN DRUETT
E.A. LOWE
MICHEL SERRES
SUSAN TROTT
R MORITZ
WILLIAM BACKUS
BRIGITTE WALITZEK
A. C. BHAKTIVEDANTA SWAMI PRABHUPÂDA
LEE MADIGAN
PATCH ADAMS M.D.
JOLAN CHANG
VICTORIA POYSER
ROBERT KAPLOW
TOM MAREMAA
BRADLEY P WARSHAUER
LAWRENCE E. CAHOONE
GREENWALD
JEFF SMITH
JAMES MCKEAN
N. AKIYAMA
NORA LEVIN
BODIE THOENE
JENNIFER ROBERSON
MARTIN EDIC
ALLAN FOLSOM
IAN IRVINE
FRANK PERETTI
FRANK BROWNING
PATRICK SUSKIND
JOHN MYERS MYERS
BEN REHDER
BRETON
DOUG PEACOCK
P. J. TRACY
AHDAF SOUEIF
JOHN TOBLER
CHARLOTTE MACLEOD
FELIX GUATTARI
CHARLES BAXTER
H. P. (HOWARD PHILIPS) LOVECRAFT
JOHN TOLLETT
W. H. D.
SUZANNE MACPHERSON
GARY KINDER
BILLY WADE ROEBUCK
VIRGINIA BARBER
BARBARA SAVAGE
INGA MUSCIO
TANIA MODLESKI
AVERY HART
H. J. ROSE
DENIS JOHNSON
JAMES L. STANFIELD
LIZ TRIGG
EMMA RICHMOND
ROBIN MORGAN
STEVEN ROMAN
ALISON FRASER
WERNER SIKORSKI
MOSHE SUSSER
TIMES BOOKS
GEORGE R. STEWART
BILLY GRAHAM
PIERRE LASZLO
CHRISTOPHER WRIGHT
CAROL MATAS
NICOLA GRIFFITH
NEW YORK PUBLIC LIBRARY
BETSY WING
STEVEN KELLOGG
RAINER LAABS
SARAH CAUDWELL
CEDRIC READ
TIM FARRINGTON
SARAH DESSEN
LINDA BARNES
FRANCINE RIVERS
RICHARD CARLSON
MAUREEN HOWARD
SUSAN FELDMANN
MARY DUGGER
REV RAY T. MALBROUGH
JULIA HAMMOND
DIANE M STORTZ
TRACI PAIGE JOHNSON
BARBARA SIRGES
SUSAN JEFFERS
KATHLEEN TAYLOR
JUDITH FEIN
JEFFERY  DEAVER
SALOMONE
JACK PRELUTSKY
ANNE WEALE
CAMERON TUTTLE
ANDREA BOESHAAR
CHARLES WILLEFORD
ANYA VON BREMZEN
DAVID WILKERSON
LILLIAN HERLANDS HORNSTEIN
BRUCE PATTERSON
ELLERY QUEEN
 ALAN (TRANSLATOR) BERGMAN
SUSAN SHAUGHNESSY
HARVEY KARP
B. DELORES MAX
CAROLYN COMAN
C. DEAN ANDERSSON
KRENTZ
DONNA COHEN
JAMES MARTIN
S.M.H. COLLIN
KATIE MACALISTER
PAMELA ZOLINE
JOHN SPEIRS
VIVIENNE FLESHER
WENDELL B
MELVIN JULES BUKIET
HEARST CORP HOUS
ARTHUR ROBINS
ALLEN ST. JOHN
KARIN COOK
ANDRE GAYOT
MARIAN L. SALZMAN
NINA BAWDEN
PAT BARKER
JOHN ORTBERG
UTA HAGEN
R. O. BLECHMAN
ROY K. HOLCOMB
PETER BLOCKSOM
ROBERT CRAIS
PROFESSOR PETER SINGER
COLIN FORBES
CRAIG SMITH
CLARK BLAISE
JASMINE CRESSWELL
HANS-GEORG NOACK
ELWYN HARTLEY EDWARDS
JOHN MCPHEE
ROBERT HAAS
HANK WHITTEMORE
LILY SEAFIELD
FRANCIS ROSS CARPENTER
DAFYDD AB HUGH
LEE COIT
W. E. B. GRIFFIN
MARIAN LEIGHTON
PETER SHAFFER
R. L. STINE
 GREG; STIRLING
ARTHUR LYONS
GERALD N. LUND
PHOEBE GLOECKNER
VINE DELORIA JR.
ANDY MANGELS
KENN HARPER
BELLA ABZUG
SARAH GALLICK
LYNDA CURNYN
TOM ALIBRANDI
E. SCULLEY BRADLEY
FLORENCE E. DAVIDSON
MICHAEL FRAYN
 J CORRIE; SHERRILL
MING-DAO DENG
KITTY RAY
CLARA CLAIBORNE PARK
LIBBY BUTTERWORTH
VLADIMIR VLADIMIROVICH NABOKOV
CHERI FULLER
MASASHI TANAKA
HUGH MIALL
LAURE REDMOND
V.K. NARAYANAN
C.S. FRIEDMAN
JAMES CLAVELL
SARAH FERGUSON DUCHESS OF YORK
LEO LIONNI
BILL MCKIBBEN
LAURA FRASER
HEINZ ZAHRNT
L. B. COWMAN
ELAINE ST. JAMES
JERRY J. POLLOCK
MICHAEL ALLEN DYMMOCH
MARIANNE WILLMAN
JUDITH LENNOX
BRASHEAR
KATHY GOLDRING
JONATHAN BARRY
CATHY YARDLEY
HENRY LINCOLN
DARA JOY
M. M. KAYE
PATRICIA DANIELS CORNWELL
JANET KOVALCIK
DONADA PETERS
ANNE FRASIER
ELISABETH VONARBURG
ZIAUDDIN SARDAR
OLIVER SACKS
ELIZA WILLARD
HELLA S. HAASSE
MELITA DENNING
GERALD M. KNOX
WILLIAM GADDIS
DAVID KORR
DAVID SHOBIN
MATTHEW E. ADAMS
MICHAEL POLLAN
SOO KYUNG
CHIP KIDD
BILLY SPRAGUE
SNEAKY P. BROWN
CHI LI
GREG MANNING
T.E. LAWRENCE
KATE DALY
MEG O'BRIEN
ELIZABETH STEFFEN
LAUREL COLLINS
JOSE VASCONCELOS
DAWN CHIPMAN
JOHN SHERRILL
LEANNE FRANSON
DONNA MAY GIBBS CARPENTER
ANNE-CÉCILE PADOUX
SHELLEY FREYDONT
DIANE BENGSON
DBC PIERRE
TOM  CLANCY
D.H. LAWRENCE
RON BURKE
K.D. WENTWORTH
NORMAN KEMP SMITH
CAROL MCD. WALLACE
SHIRLEY ROU
JONATHAN HALVERSTADT
CONRAD ALLEN
LOUISE PLUMMER
JENNET CONANT
STEVEN FRASER
HELMUT SEMBDNER
TODD KOMARNICKI
REBECCA BRANDEWYNE
JANE LYLE
DAVID WILLIAM ROSS
LAWRENCE M. KRAUSS
GLASGOW UNIVERSITY
BUNKIE LYNN
HABLOT K. BROWNE
HANS WEISS
MARK MUSA
DAVID MOSTYN
NANCY REAGAN
JOEL MYERSON
MARGARET MITCHELL
EILEEN CHRISTELOW
MARIANNE FREDRIKSSON
CHUCK
MANUEL VÁZQUEZ MONTALBÁN
MARK KALESNIKO
L. T. C. ROLT
ANTONIA BARBER
JAMES W. LOEWEN
ANNE LINDSAY
KLUTZ PRESS
TRACEY WEST
JANE CHAPMAN
MARJORIE WEINMAN SHARMAT
ROBERT SIEGEL
GERARD EGAN
LEANNE ELY
NORAH LOFTS
AINSLIE T. EMBREE
JACK L. CHALKER
BENITA EISLER
ROBERT L. SAUCY
JOHN LOGUE
ERNEST HEMINGWAY
SARI SOLDEN
THOMAS KINKADE
DANIEL HECHT
THOM JONES
HENRY JAMES
GUSTAVO PEREZ-FIRMAT
JOHN CLIFFORD
MARTI LEIMBACH
THOMAS J PETERS
KAREN BALL
FAY WELDON
MONICA
MARILYN SACHS
MARILYN MONA HOFFER
MARK SALZMAN
KATHE KOJA
PATRICIA FLOSS
SHARI LEWIS
JULIE CANNON
TEL FRANKLIN
MARY STANTON
JEFF FOXWORTHY
PAGE SMITH
LIBBY HALL
NATIONA
PATRICIA T. O'CONNER
MARJORIE B. KELLOGG
F. F. BOSWORTH
ROBERT E. VARDEMAN
WALTER WINWARD
DONNA VANLIERE
ERNEST H ROSENBAUM
KAREN LINDSEY
NICOLAS MAQUIAVELO
ALINA REYES
TYRONE T. THOMAS
FAYE KELLERMAN
ARTH
GINA B. NAHAI
JAMES P. WOMACK
JILL MANSELL
KEN KAISER
PAULA R. PEARLMAN
J. V. BECKETT
CYNTHIA RUTLEDGE
RICK T
PATTI O'SHEA
SUNNY GRIFFIN
MILDRED D. TAYLOR
ARTHUR RIMBAUD
BRUCE JONES
LILIAN JACKSON BRAUN
CINDY BONNER
ARDELLA GARLAND
DAVID BROOKS
HARRIET ROTH
BRADLEY SMITH
D.J. MACHALE
BARBARA PARKER
ARTHUR GOLDEN
PHILLIP MARGOLIN
JODY SEAY
JULIANNA BAGGOTT
KATE SAUNDERS
PAUL J. MCAULEY
VIRGINIA MUELLER
HARRY GERSTENEKER
LINDA ABER
JOE QUEENAN
PETRA OELKER
LESLIE KENO
ROBERT ARTHUR
ERIC KRAFT
MARY BRAVE BIRD
ROSEMARY KIRSTEIN
NATHANIEL HAWTHORNE
P.G. WODEHOUSE
DEWEY GRAM
FRANK MCDONALD
KAS SCHWAN
TERRY MCGARRY
P.J. O'ROURKE
RUSS MCDONALD
ERICH SEGAL
JOHN R. W. STOTT
PHILIPPE THO
FRANK R. STERMITZ
PIEKE BIERMANN
CLEMENT C. MOORE
LINDA TODD
SHANNON DRAKE
DOUG KIRBY
HELEN BEE
KEN HUTCHERSON
JIMMY BRESLIN
FARI AMINI
JEANETTE BAKER
BEN BRADLEE
ROLAND EMMERICH
BEVERLY BRANDT
JOANNA WAYNE
CLAIRE FOLKARD
LIN CARTER
GEORGES MOROZ
DAVID HILBERT
CARYL PHILLIPS
KAREN ARMSTRONG
SHARON A. FEASTER
KJELL JOHANSSON
DENIS HAMILL
STEVEN BARNES
BRADFORD TELFORD
JOAN AIKEN
INDIA EDGHILL
DAVID WELLS
W. SOMERSET  MAUGHAM
JERRI TAYLOR
V. C. ANDREWS
LOU COFFEY-LEWIS
PATRICIA MARX
HEIDI MURKOFF
BONAMY DOBRÏ¿1/2E
T. R. PEARSON
CHARLES LAMB
JOANNE BARKAN
JOHN CASE
WILLIAM E. SIMON
VIVIAN GUSSIN PALEY
RICHARD GREEN
ALWYN CRAWSHAW
E. M. FORSTER
EMILY DALTON
MORRIS DICKSTEIN
PIERRE MAC ORLAN
SIBYLLE BERG
LAURA MARIE ALTOM
DAVID MCKAIN
GILES WATSON
JOSEPH MAYNARD EASTMAN
RYAN RUSSELL
GABRIELLE DE CUIR
NANCY MADORE
KANAN
LYNDON BAINES JOHNSON
WULF BERGNER
DEIRDRE PURCELL
PATRICIA HIGHSMITH
JAMES LONG
GEORGE DAWES GREEN
THE EDITORS OF ENTERTAINMENT WEEKLY
WILLIAM SLEATOR
ELIZABETH HALLAM
PHYLLIS SCHNEIDER
ARTHUR ZEIGER
JEAN AUEL
ROBERT RAU
MARIAN POTTER
MIKHAIL LYUBIMOV
BSTAN-DZIN-RGYA-MTSHO
LOIS FAYE DYER
THOMAS WALTON
MARGARET PARGETER
TANJA KINKEL
THEODORE TAYLOR
EDWARD HOAGLAND
MARTIN BUBER
DIRK GRINGHUIS
RICHARD LAYMON
SUSAN QUINN
QUINTON HOSFORD DIXIE
PATRICK CAMILLER
NINA KILLHAM
JENNIFER HAIGH
STEPHANIE NELSON
ROBERT TALLANT
LAUREN FAUST
RACHEL HAWTHORNE
LLOYD ALEXANDER
CHRISTA KRÜGER
ELIZABETH GEORGE
TAMORA PIERCE
RAND FLEM ATH
CHRISTIAN DE LA HUERTA
JANICE JOHNSON
MIKE ROMANO
PATI PALMER
KATHRYN KENNY
JILLIAN MEDOFF
JOHANNA ROEBAS
ME
CHRISTIANE NORTHRUP M.D.
VIRGINIA CARY HUDSON
CARLOS CASTANEDA
PHILLIP GIROUX
GOSHO AOYAMA
KATHLEEN KANE
KATHERINE NEVILLE
RUTH CHEW
DAVID IGLEHART
CAROL J. FARLEY
ÉLISABETH GILLE
NIALL GRIFFITHS
ANN RINALDI
DOTTIE MCDOWELL
JOHN E. WOODS
DONNA PACINELLI
FRANZ GERITZ
RUTH RYAN LANGAN
SIR GEORGE TREVELYAN
TOMAS ELOY MARTINEZ
JILL KER CONWAY
AD HUDLER
TOM GLAZER
ANN HOWARD WHITE
ALBERT PAYSON TERHUNE
BETH TEITELMAN
JEWEL
CHARLES HARRINGTON ELSTER
ULRIKE SCHWEIKERT
ARLENE S. SKOLNICK
PAT CONROY
MANUELA DUNN-MASCETTI
STEPHEN KENDRICK
GARRY B. TRUDEAU
RICHARD P. MCBRIEN
EVANGELINE WALTON
MARIE RODRIGUEZ
LESLIE LEHR SPIRSON
DAN CASHMAN
VONDA N. MCINTYRE
PHILIP GOUREVITCH
NAGUIB MAHFOUZ
NORMA FARBER
MARY MARUCA
SALLY GARRETT
YU HUAN ZHANG
NICHOLAS SPARKS
MICHAEL PALIN
NADIA M. CHRISTEN
SUSAN GABLE
ANNE MORTIMER
ANITA DAHER
ELINA FURMAN
GAVIN MENZIES
TAMARA ENGLAND
JAMES MCFARLANE
JR SAMUEL A. SCHREINER
TERI DUNN
FLOYD W. MATSON
REBECCA SHANNONHOUSE
GWYN HYMAN RUBIO
AMER ASSOC OF COLLEGES OF
BLANCHE SIMS
ELISSA WALD
WALTER MERCADO
ALAN LANDSBURG
RACHEL CHANDLER
WILLIAM FLANAGAN
ANITA DESAI
ADAM GOPNIK
PATRICIA LEE GAUCH
HERBERT GÜNTHER
T. D. JAKES
CAROLINE RIVOLIER
GABRIELLE CHAMARAT
MAGNUS MILLS
DAVID M. GITLITZ
ERIC THOMPSON
T. S. ELIOT
NANCY GEARY
B. WILSON
JACK HODGINS
JAIMY GORDON
NIGEL TRANTER
HOWARD RICHLER
IRIS R. DART
ZHI GANG SHA
CATHLEEN TOELKE
JOHN FOWLES
CHRIS ANDERSON
C.J. ANDERS
BARRY BUZAN
KAREN MOLINE
ROXANNE ST. CLAIRE
BETTY MILLER
ROGER PHILLIPS
MATT KINGDON
SHARON CREECH
BARBARA PARK
TRAUGOTT KÖNIG
BARBARA HOLLAND
ARTURO PEREZ- REVERTE
KATHERINE O'NEAL
GEOFFREY MOTT-SMITH
TAMEL
W. FEZLER
ALLISON UTTLEY
PAUL GRESCOE
MICHAEL MITTON
MATT CHRISTOPHER
CHRISTOPHER MAURER
LAURIE BETH JONES
FRANK R. WESTIE
SUELLEN CHENG
WADE ROWLAND
WALTER ANDERSON
EVAN HUNTER
PETER F. HAMILTON
WILLIAM J. BENNETT
MARY FRAMPTON
LISA JOHNSON
MELISSA MATHISON
IAN JACKSON
LINDA GOODMAN
JUDY RICHTER
JESSICA MITFORD
LAURA WOLF
JOSEPH O`CONNOR
HERMAN BELZ
JEFF KELLY
JUDY SHEINDLIN
HOWARD WEINSTEIN
VIRGINIE DESPENTES
ROBIN WELLS
JEAN GIRAUDOUX
STEFAN ZWEIG
JANE GREEN
EVA MALSCH
DANA STABENOW
LORI WILDE
PAT ROBERTSON
ERNEST M. MICKLER
JENNIFER FINNEY BOYLAN
BRIAN STEWART
ROGER LEA MACBRIDE
STEVEN PACEY
RON CARALISSEN
MARGOT ANAND
MARY-KATE OLSEN
T.R. REID
FRANCES PARTRIDGE
BROCK THOENE
R. F. C. HULL
PAULLINA SIMONS
JAMES TREFIL
LYNN MESSINA
JEANNE D'HAEM
LOUIS DE BERNIÈRES
WAYNE W DYER
NAHUM N. GLATZER
JAMES RUDDICK
CAROLINE NAIFEH
LTD
DONNA W. CROSS
KATHY PEEL
BRIAN WILDSMITH
DAVID WEBER
MARCIA MULLER
PAUL COWAN
MATSURI AKINO
 GARY RUBIN
MARION CHESNEY
JEAN-DOMINIQUE BAUBY
SUSAN HIGHTOWER
MARTIN WADDELL
SARA PRITCHARD
PATRICIA MATTHEWS
VERONIQUE VIENNE
THOMAS R. BAECHLE
ANN KOSITSKY
LOUISE DESALVO
NIALL WILLIAMS
R. P. C. MUTTER
LIBBY GELMAN-WAXNER
ROBERT GRAVES
RACHEL CARSON
KRISTIN HANNAH
JOHN MCCORMICK
MAGGIE STUCKEY
MARK JACOBSON
CHRIS GOODRICH
PETER MCWILLIAMS
KEITH R. A. DECANDIDO
MARSHA MOYER
KIMERON N. HARDIN
CLAIRE FOSHEE
ANTONIO GALA
LOIS J. ESTNER
TREMPER LONGMAN
ALISON WEBSTER
ARTURO PÉREZ-REVERTE
SIDNEY W. MINTZ
JANE RULE
BERNICE CARTON
GEORGE L. GRICE
DENNIS FRANZ
